2000;08;06;05;00;14.02;95.00;0.00;100.00;0.00
2000;08;06;06;00;13.64;96.00;0.00;100.00;0.00
2000;08;06;07;00;13.77;94.00;0.00;100.00;18.69
2000;08;06;08;00;16.15;92.00;0.00;100.00;115.70
2000;08;06;09;00;18.45;77.00;0.00;21.00;327.52
2000;08;06;10;00;20.20;67.00;0.00;20.00;481.49
2000;08;06;11;00;20.41;64.00;0.00;10.00;307.94
2000;08;06;12;00;22.31;56.00;0.00;10.00;679.07
2000;08;06;13;00;23.03;51.00;0.00;10.00;744.93
2000;08;06;14;00;23.65;48.00;0.00;10.00;785.87
2000;08;06;15;00;24.18;46.00;0.00;0.00;682.63
2000;08;06;16;00;24.44;46.00;0.00;9.00;743.15
2000;08;06;17;00;24.54;44.00;0.00;100.00;629.23
2000;08;06;18;00;24.20;45.00;0.00;100.00;436.99
2000;08;06;19;00;23.59;47.00;0.00;9.00;354.22
2000;08;06;20;00;21.75;55.00;0.00;100.00;114.81
2000;08;06;21;00;20.75;59.00;0.00;100.00;34.71
2000;08;06;22;00;20.11;63.00;0.00;13.00;0.00
2000;08;06;23;00;19.58;66.00;0.00;19.00;0.00
2000;08;07;00;00;19.02;69.00;0.00;20.00;0.00
2000;08;07;01;00;18.53;72.00;0.00;16.00;0.00
2000;08;07;02;00;18.02;75.00;0.00;18.00;0.00
2000;08;07;03;00;16.53;81.00;0.00;17.00;0.00
2000;08;07;04;00;15.48;87.00;0.00;15.00;0.00
2000;08;07;05;00;14.42;92.00;0.00;0.00;0.00
2000;08;07;06;00;13.37;97.00;0.00;0.30;0.00
2000;08;07;07;00;13.68;94.00;0.00;2.40;28.48
2000;08;07;08;00;17.02;80.00;0.00;34.00;172.66
2000;08;07;09;00;19.66;70.00;0.00;10.00;331.08
2000;08;07;10;00;21.44;62.00;0.00;4.00;478.82
2000;08;07;11;00;22.15;58.00;0.00;10.00;500.18
2000;08;07;12;00;21.77;58.00;0.00;10.00;470.81
2000;08;07;13;00;22.02;58.00;0.00;100.00;517.98
2000;08;07;14;00;22.22;59.00;0.00;100.00;532.22
2000;08;07;15;00;22.34;58.00;0.00;10.00;303.49
2000;08;07;16;00;23.43;55.00;0.00;10.00;586.51
2000;08;07;17;00;23.48;55.00;0.00;10.00;599.86
2000;08;07;18;00;23.25;56.00;0.00;10.00;478.82
2000;08;07;19;00;22.77;57.00;0.00;10.00;337.31
